,Date,Address,Species,Block,Street,Trap,AddressNumberAndStreet,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent,Day,Month,Year,Station,Tmax,Tmin,Tavg,Depart,DewPoint,WetBulb,Heat,Cool,Sunrise,Sunset,PrecipTotal,StnPressure,SeaLevel,ResultSpeed,ResultDir,AvgSpeed
9932,2013-09-06,"8900 South Carpenter Street, Chicago, IL 60620, USA",CULEX PIPIENS,89, S CARPENTER ST,T159,"8900  S CARPENTER ST, Chicago, IL",41.732984,-87.649642,8,49,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9933,2013-09-06,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,2,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9934,2013-09-06,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX RESTUANS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9935,2013-09-06,"3600 North Pittsburgh Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,36, N PITTSBURGH AVE,T011,"3600  N PITTSBURGH AVE, Chicago, IL",41.944869,-87.832763,8,16,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9936,2013-09-06,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,18,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9937,2013-09-06,"5000 South Central Avenue, Chicago, IL 60638, USA",CULEX PIPIENS,50, S CENTRAL AVE,T031,"5000  S CENTRAL AVE, Chicago, IL",41.801498,-87.763416,9,41,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9938,2013-09-06,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS/RESTUANS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,27,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9939,2013-09-06,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,32,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9940,2013-09-06,"1400 North Sacramento Avenue, Chicago, IL 60622, USA",CULEX PIPIENS,14, N HUMBOLDT DR,T033,"1400  N HUMBOLDT DR, Chicago, IL",41.906638,-87.701431,9,50,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9941,2013-09-06,"South Vincennes Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S VINCENNES,T089,"1000  S VINCENNES, Chicago, IL",41.723195,-87.64997,5,10,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9942,2013-09-06,"University of Illinois at Chicago, 1100 South Ashland Avenue, Chicago, IL 60607, USA",CULEX PIPIENS/RESTUANS,11, S ASHLAND AVE,T090,"1100  S ASHLAND AVE, Chicago, IL",41.868077,-87.666901,9,14,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9943,2013-09-06,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS/RESTUANS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,4,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9944,2013-09-06,"4200 West 127th Street, Alsip, IL 60803, USA",CULEX PIPIENS,42, W 127TH PL,T135,"4200  W 127TH PL, Chicago, IL",41.662014,-87.724608,8,4,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9945,2013-09-06,"Chicago, IL, USA",CULEX PIPIENS/RESTUANS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,10,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9946,2013-09-06,"Chicago, IL, USA",CULEX PIPIENS,43, N ASHLAND AVE OVERPASS,T145,"4300  N ASHLAND AVE OVERPASS, Chicago, IL",41.878114,-87.629798,3,27,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9947,2013-09-06,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS/RESTUANS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,18,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9948,2013-09-06,"7000 West Armitage Avenue, Chicago, IL 60707, USA",CULEX PIPIENS,70,  W ARMITAGE AVENUE,T151,"7000   W ARMITAGE AVENUE, Chicago, IL",41.916265,-87.800515,8,13,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9949,2013-09-06,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS/RESTUANS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,3,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9950,2013-09-06,"2500 South Millard Avenue, Chicago, IL 60623, USA",CULEX PIPIENS,25, S MILLARD AVE,T152,"2500  S MILLARD AVE, Chicago, IL",41.846075,-87.716277,9,12,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9951,2013-09-06,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS/RESTUANS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,22,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9952,2013-09-06,"3500 West 116th Street, Chicago, IL 60655, USA",CULEX PIPIENS,35, W 116TH ST,T158,"3500  W 116TH ST, Chicago, IL",41.682587,-87.707973,9,10,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9953,2013-09-06,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,32,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9954,2013-09-06,"4500 North Campbell Avenue, Chicago, IL 60625, USA",CULEX PIPIENS/RESTUANS,45, N CAMPBELL AVE,T220,"4500  N CAMPBELL AVE, Chicago, IL",41.963976,-87.69181,9,50,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9955,2013-09-06,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS/RESTUANS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,35,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9956,2013-09-06,"4600 Milwaukee Avenue, Chicago, IL 60630, USA",CULEX PIPIENS,46, N MILWAUKEE AVE,T003,"4600  N MILWAUKEE AVE, Chicago, IL",41.964242,-87.757639,8,13,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9957,2013-09-06,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,6,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9958,2013-09-06,"7000 North Moselle Avenue, Chicago, IL 60646, USA",CULEX PIPIENS,70, N MOSELL AVE,T008,"7000  N MOSELL AVE, Chicago, IL",42.008314,-87.777921,9,16,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9959,2013-09-06,"6100 North Lemont Avenue, Chicago, IL 60646, USA",CULEX PIPIENS/RESTUANS,61, N LEMONT AVE,T012,"6100  N LEMONT AVE, Chicago, IL",41.991429,-87.747113,8,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9960,2013-09-06,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS/RESTUANS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9961,2013-09-06,"3000 West 18th Street, Chicago, IL 60608, USA",CULEX PIPIENS,30, W 18TH ST,T043,"3000  W 18TH ST, Chicago, IL",41.857402,-87.694991,8,3,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9962,2013-09-06,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX PIPIENS/RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,19,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9963,2013-09-06,"1100 South California Avenue, Chicago, IL 60612, USA",CULEX RESTUANS,11, S CALIFORNIA,T047,"1100  S CALIFORNIA, Chicago, IL",41.868142,-87.696269,9,13,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9964,2013-09-06,"6100 West Fullerton Avenue, Chicago, IL 60639, USA",CULEX PIPIENS/RESTUANS,61, W FULLERTON AVE,T013,"6100  W FULLERTON AVE, Chicago, IL",41.923738,-87.785288,9,36,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9965,2013-09-06,"1200 West Greenleaf Avenue, Chicago, IL 60626, USA",CULEX PIPIENS/RESTUANS,12, W GREENLEAF AVE,T018,"1200  W GREENLEAF AVE, Chicago, IL",42.010412,-87.66214,8,2,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9966,2013-09-06,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS/RESTUANS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,24,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9967,2013-09-06,"1000 North Central Park Avenue, Chicago, IL 60651, USA",CULEX PIPIENS,10, N CENTRAL PARK DR,T030,"1000  N CENTRAL PARK DR, Chicago, IL",41.89923,-87.716788,9,45,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9968,2013-09-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS/RESTUANS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,8,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9969,2013-09-06,"6000 West Montrose Avenue, Chicago, IL 60634, USA",CULEX PIPIENS,60, W MONTROSE DR,T017,"6000  W MONTROSE DR, Chicago, IL",41.960616,-87.777189,9,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9970,2013-09-06,"3300 West 104th Street, Chicago, IL 60655, USA",CULEX PIPIENS,33, W 104TH ST,T095,"3300  W 104TH ST, Chicago, IL",41.704336,-87.703736,8,6,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9971,2013-09-06,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX RESTUANS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9972,2013-09-06,"1700 North Pulaski Road, Chicago, IL 60639, USA",CULEX PIPIENS,17, N PULASKI RD,T039,"1700  N PULASKI RD, Chicago, IL",41.911824,-87.726737,9,27,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9973,2013-09-06,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,13,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9974,2013-09-06,"2200 West 51st Street, Chicago, IL 60609, USA",CULEX PIPIENS,22, W 51ST ST,T061,"2200  W 51ST ST, Chicago, IL",41.801179,-87.679447,8,17,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9975,2013-09-06,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,4,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9976,2013-09-06,"3500 West 51st Street, Chicago, IL 60632, USA",CULEX PIPIENS,35, W 51ST ST,T062,"3500  W 51ST ST, Chicago, IL",41.800737,-87.71188,8,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9977,2013-09-06,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS/RESTUANS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,6,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9978,2013-09-06,"Chicago Midway International Airport (MDW), 5200 West 63rd Street, Chicago, IL 60638, USA",CULEX PIPIENS,52, W 63RD ST,T065,"5200  W 63RD ST, Chicago, IL",41.778297,-87.752411,9,13,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9979,2013-09-06,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS/RESTUANS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,8,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9980,2013-09-06,"6700 South Kedzie Avenue, Chicago, IL 60629, USA",CULEX PIPIENS,67, S KEDZIE AVE,T066,"6700  S KEDZIE AVE, Chicago, IL",41.77166,-87.703047,8,27,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9981,2013-09-06,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS/RESTUANS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,17,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9982,2013-09-06,"2200 West 69th Street, Chicago, IL 60636, USA",CULEX PIPIENS,22, W 69TH ST,T069,"2200  W 69TH ST, Chicago, IL",41.768388,-87.678649,8,13,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9983,2013-09-06,"1000 East 67th Street, Chicago, IL 60637, USA",CULEX PIPIENS,10, E 67TH ST,T073,"1000  E 67TH ST, Chicago, IL",41.773215,-87.60088,8,12,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9984,2013-09-06,"3900 South Ashland Avenue, Chicago, IL 60609, USA",CULEX PIPIENS/RESTUANS,39, S ASHLAND AVE,T074,"3900  S ASHLAND AVE, Chicago, IL",41.822536,-87.666343,9,40,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9985,2013-09-06,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS/RESTUANS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,5,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9986,2013-09-06,"6400 South Stony Island Avenue, Chicago, IL 60637, USA",CULEX PIPIENS,64, S STONY ISLAND AVE,T077,"6400  S STONY ISLAND AVE, Chicago, IL",41.778748,-87.586427,8,1,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9987,2013-09-06,"7100 South South Shore Drive, Chicago, IL 60649, USA",CULEX PIPIENS,71, S SOUTH SHORE DR,T079,"7100  S SOUTH SHORE DR, Chicago, IL",41.766202,-87.562889,9,2,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9988,2013-09-06,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS/RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,15,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9989,2013-09-06,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX RESTUANS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9990,2013-09-06,"7700 South Eberhart Avenue, Chicago, IL 60619, USA",CULEX PIPIENS,77, S EBERHART AVE,T080,"7700  S EBERHART AVE, Chicago, IL",41.754676,-87.612922,9,38,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9991,2013-09-06,"5000 South Union Avenue, Chicago, IL 60609, USA",CULEX PIPIENS,50, S UNION AVE,T082,"5000  S UNION AVE, Chicago, IL",41.803423,-87.642984,8,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9992,2013-09-06,"7900 South South Chicago Avenue, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,79, S CHICAGO AVE,T083,"7900  S CHICAGO AVE, Chicago, IL",41.754292,-87.590773,9,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9993,2013-09-06,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS/RESTUANS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,25,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9994,2013-09-06,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,50,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9995,2013-09-06,"5200 South Kolmar Avenue, Chicago, IL 60632, USA",CULEX PIPIENS,52, S KOLMAR,T114,"5200  S KOLMAR, Chicago, IL",41.798697,-87.736812,8,14,1,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9996,2013-09-06,"6300 West 64th Street, Chicago, IL 60638, USA",CULEX PIPIENS,63, W 64TH ST,T155,"6300  W 64TH ST, Chicago, IL",41.776156,-87.778927,9,7,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9997,2013-09-06,"3700 South Pulaski Road, Chicago, IL 60623, USA",CULEX PIPIENS,37, S PULASKI RD,T063,"3700  S PULASKI RD, Chicago, IL",41.82561,-87.726549,9,9,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9998,2013-09-06,"South Doty Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,12, S DOTY AVE,T115,"1200  S DOTY AVE, Chicago, IL",41.673408,-87.599862,5,22,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
9999,2013-09-06,"South Stony Island Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S STONY ISLAND AVE,T138,"1000  S STONY ISLAND AVE, Chicago, IL",41.726465,-87.585413,5,10,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
10000,2013-09-06,"South Brandon Avenue, Chicago, IL 60617, USA",CULEX PIPIENS,13, S BRANDON,T209,"1300  S BRANDON, Chicago, IL",41.740641,-87.546587,5,31,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
10001,2013-09-06,"3700 118th Street, Chicago, IL 60617, USA",CULEX PIPIENS,37, E 118TH ST,T212,"3700  E 118TH ST, Chicago, IL",41.680946,-87.535198,8,5,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
10002,2013-09-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS/RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,10,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
10003,2013-09-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX RESTUANS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,1,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
10004,2013-09-06,"2400 East 105th Street, Chicago, IL 60617, USA",CULEX PIPIENS,24, E 105TH ST,T128,"2400  E 105TH ST, Chicago, IL",41.704572,-87.565666,8,40,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
10005,2013-09-06,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS/RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,17,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
10006,2013-09-06,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX RESTUANS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,3,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
10007,2013-09-06,"South Cottage Grove Avenue, Chicago, IL, USA",CULEX PIPIENS,10, S COTTAGE GROVE,T102,"1000  S COTTAGE GROVE, Chicago, IL",41.750498,-87.605294,5,6,0,6,9,2013,1.5,85.5,59.5,73.0,5.0,56.5,63.5,0.0,8.0,522.0,1819.0,0.0,29.41,30.11,4.5,18.5,6.0
